year,matchid,day,date,time,atime,attendance,venue,winner,won_by,extra_time
2006,2006-07-03,Sat,13/05/2006,7:10 PM,,12315,Carrara,BRI,40,0
2006,2006-07-04,Sat,13/05/2006,5:40 PM,7:40 PM,42033,Subiaco,WCE,14,0
2006,2006-07-05,Sun,14/05/2006,12:40 PM,1:10 PM,20233,Football Park,WBD,76,0
2006,2006-07-06,Sun,14/05/2006,2:10 PM,,32976,M.C.G.,CAR,33,0
2006,2006-07-07,Sun,14/05/2006,3:10 PM,,16064,Docklands,ADE,56,0
2006,2006-08-00,Fri,19/05/2006,7:40 PM,,42985,M.C.G.,MEL,75,0
2006,2006-08-01,Sat,20/05/2006,2:10 PM,,24461,Docklands,RIC,3,0
2006,2006-08-02,Sat,20/05/2006,2:10 PM,4:10 PM,34072,Subiaco,FRE,35,0
2006,2006-08-03,Sat,20/05/2006,7:10 PM,,69819,M.C.G.,COL,102,0
2006,2006-08-04,Sat,20/05/2006,7:10 PM,,31756,S.C.G.,SYD,26,0
2006,2006-08-05,Sun,21/05/2006,12:40 PM,1:10 PM,21970,Football Park,BRI,69,0
2006,2006-08-06,Sun,21/05/2006,2:10 PM,,39908,M.C.G.,STK,92,0
2006,2006-08-07,Sun,21/05/2006,2:10 PM,,31434,Docklands,WCE,21,0
2006,2006-09-00,Fri,26/05/2006,7:40 PM,,67920,M.C.G.,COL,34,0
2006,2006-09-01,Sat,27/05/2006,2:10 PM,,23386,Kardinia Park,RIC,20,0
2006,2006-09-02,Sat,27/05/2006,2:40 PM,3:10 PM,41157,Football Park,ADE,64,0
2006,2006-09-03,Sat,27/05/2006,7:10 PM,,29232,Docklands,POR,60,0
2006,2006-09-04,Sat,27/05/2006,7:10 PM,,28766,M.C.G.,SYD,65,0
2006,2006-09-05,Sun,28/05/2006,1:10 PM,,29999,Gabba,BRI,68,0
2006,2006-09-06,Sun,28/05/2006,2:10 PM,,30904,Docklands,STK,17,0
2006,2006-09-07,Sun,28/05/2006,2:40 PM,4:40 PM,41032,Subiaco,WCE,22,0
2006,2006-10-00,Fri,02/06/2006,8:10 PM,8:40 PM,42025,Football Park,ADE,138,0
2006,2006-10-01,Sat,03/06/2006,2:10 PM,,29960,Docklands,WBD,21,0
2006,2006-10-02,Sat,03/06/2006,2:10 PM,,20428,Kardinia Park,WCE,3,0
2006,2006-10-03,Sat,03/06/2006,7:10 PM,,54820,M.C.G.,COL,26,0
2006,2006-10-04,Sat,03/06/2006,5:40 PM,7:40 PM,36032,Subiaco,FRE,11,0
2006,2006-10-05,Sun,04/06/2006,1:10 PM,,14922,Manuka Oval,SYD,7,0
2006,2006-10-06,Sun,04/06/2006,2:10 PM,,18665,Docklands,POR,34,0
2006,2006-10-07,Sun,04/06/2006,2:10 PM,,41665,M.C.G.,MEL,13,0
2006,2006-11-00,Fri,09/06/2006,7:40 PM,,43600,Docklands,GEE,42,0
2006,2006-11-01,Sat,10/06/2006,2:10 PM,,42841,M.C.G.,RIC,35,0
2006,2006-11-02,Sat,10/06/2006,7:10 PM,,27516,Gabba,ADE,15,0
2006,2006-11-03,Sat,10/06/2006,7:10 PM,,31146,S.C.G.,STK,2,0
2006,2006-11-04,Sun,11/06/2006,12:40 PM,1:10 PM,24511,Football Park,POR,96,0
2006,2006-11-05,Sun,11/06/2006,2:10 PM,,23805,Docklands,WBD,14,0
2006,2006-11-06,Sun,11/06/2006,2:40 PM,4:40 PM,40090,Subiaco,WCE,10,0
2006,2006-11-07,Mon,12/06/2006,2:10 PM,,78773,M.C.G.,MEL,47,0
2006,2006-12-00,Fri,16/06/2006,7:40 PM,,34170,Docklands,ADE,63,0
2006,2006-12-01,Sat,17/06/2006,2:10 PM,4:10 PM,34236,Subiaco,GEE,66,0
2006,2006-12-02,Sat,17/06/2006,7:10 PM,,27745,Gabba,WBD,42,0
2006,2006-12-03,Sat,17/06/2006,7:10 PM,7:40 PM,28125,Football Park,POR,37,0
2006,2006-12-04,Sun,18/06/2006,1:10 PM,,20971,York Park,HAW,41,0
2006,2006-12-05,Sun,18/06/2006,2:10 PM,,35019,Docklands,MEL,36,0
2006,2006-12-06,Fri,23/06/2006,7:40 PM,,34110,Docklands,NM,19,0
2006,2006-12-07,Sat,24/06/2006,7:10 PM,,60307,Stadium Australia,COL,13,0
2006,2006-13-00,Fri,30/06/2006,7:40 PM,,33747,Docklands,NM,7,0
2006,2006-13-01,Sat,01/07/2006,2:10 PM,,33869,Docklands,STK,70,0
2006,2006-13-02,Sat,01/07/2006,2:10 PM,,24283,M.C.G.,MEL,38,0
2006,2006-13-03,Sat,01/07/2006,7:10 PM,,29516,Gabba,BRI,15,0
2006,2006-13-04,Sat,01/07/2006,7:10 PM,,24114,S.C.G.,SYD,33,0
2006,2006-13-05,Sun,02/07/2006,12:40 PM,1:10 PM,41752,Football Park,ADE,92,0
2006,2006-13-06,Sun,02/07/2006,2:10 PM,,63016,M.C.G.,RIC,47,0
2006,2006-13-07,Sun,02/07/2006,2:40 PM,4:40 PM,40375,Subiaco,WBD,9,0
2006,2006-14-00,Fri,07/07/2006,6:40 PM,8:40 PM,34608,Subiaco,FRE,37,0
2006,2006-14-01,Sat,08/07/2006,2:10 PM,,32096,Docklands,GEE,65,0
2006,2006-14-02,Sat,08/07/2006,2:10 PM,,21989,M.C.G.,WCE,10,0
2006,2006-14-03,Sat,08/07/2006,7:10 PM,,25541,Gabba,MEL,8,0
2006,2006-14-04,Sat,08/07/2006,7:10 PM,7:40 PM,25067,Football Park,RIC,38,0
2006,2006-14-05,Sun,09/07/2006,1:10 PM,,36104,S.C.G.,ADE,39,0
2006,2006-14-06,Sun,09/07/2006,2:10 PM,,48564,Docklands,STK,59,0
2006,2006-14-07,Sun,09/07/2006,2:10 PM,,28173,M.C.G.,NM,12,0
2006,2006-15-00,Fri,14/07/2006,7:40 PM,,60086,M.C.G.,MEL,18,0
2006,2006-15-01,Sat,15/07/2006,2:10 PM,,33082,M.C.G.,STK,3,0
2006,2006-15-02,Sat,15/07/2006,2:40 PM,3:10 PM,37446,Football Park,ADE,36,0
2006,2006-15-03,Sat,15/07/2006,7:10 PM,,22947,Docklands,BRI,1,0
2006,2006-15-04,Sat,15/07/2006,5:40 PM,7:40 PM,40688,Subiaco,WCE,2,0
2006,2006-15-05,Sun,16/07/2006,1:10 PM,,19149,Kardinia Park,GEE,10,0
2006,2006-15-06,Sun,16/07/2006,2:10 PM,,26418,Docklands,WBD,30,0
2006,2006-15-07,Sun,16/07/2006,2:10 PM,,30373,M.C.G.,FRE,15,0
2006,2006-16-00,Fri,21/07/2006,8:10 PM,8:40 PM,47487,Football Park,ADE,72,0
2006,2006-16-01,Sat,22/07/2006,2:10 PM,,49181,M.C.G.,NA,0,0
2006,2006-16-02,Sat,22/07/2006,2:10 PM,,38777,Docklands,COL,37,0
2006,2006-16-03,Sat,22/07/2006,7:10 PM,,26738,Gabba,BRI,10,0
2006,2006-16-04,Sat,22/07/2006,7:10 PM,,28371,S.C.G.,SYD,48,0
2006,2006-16-05,Sun,23/07/2006,1:10 PM,,16588,York Park,STK,4,0
2006,2006-16-06,Sun,23/07/2006,2:10 PM,,39417,Docklands,GEE,1,0
2006,2006-16-07,Sun,23/07/2006,2:40 PM,4:40 PM,36244,Subiaco,FRE,29,0
2006,2006-17-00,Fri,28/07/2006,7:40 PM,,54306,M.C.G.,COL,45,0
2006,2006-17-01,Sat,29/07/2006,2:10 PM,,43250,M.C.G.,STK,103,0
2006,2006-17-02,Sat,29/07/2006,2:10 PM,4:10 PM,40380,Subiaco,WCE,82,0
2006,2006-17-03,Sat,29/07/2006,7:10 PM,,32761,Docklands,ESS,37,0
2006,2006-17-04,Sat,29/07/2006,7:10 PM,7:40 PM,23183,Football Park,SYD,27,0
2006,2006-17-05,Sun,30/07/2006,1:10 PM,,9561,Manuka Oval,NM,30,0
2006,2006-17-06,Sun,30/07/2006,2:10 PM,,17518,Docklands,FRE,18,0
2006,2006-17-07,Sun,30/07/2006,2:10 PM,,36466,M.C.G.,MEL,51,0
2006,2006-18-00,Fri,04/08/2006,7:40 PM,,40177,Docklands,WCE,39,0
2006,2006-18-01,Sat,05/08/2006,2:10 PM,,24113,Docklands,CAR,7,0
2006,2006-18-02,Sat,05/08/2006,2:10 PM,,36339,M.C.G.,WBD,22,0
2006,2006-18-03,Sat,05/08/2006,7:10 PM,,25465,S.C.G.,SYD,43,0
2006,2006-18-04,Sat,05/08/2006,7:10 PM,7:40 PM,45658,Football Park,ADE,4,0
2006,2006-18-05,Sun,06/08/2006,1:10 PM,,28055,Gabba,GEE,17,0
2006,2006-18-06,Sun,06/08/2006,2:10 PM,,14815,Docklands,NM,19,0
2006,2006-18-07,Sun,06/08/2006,2:40 PM,4:40 PM,35017,Subiaco,FRE,53,0
2006,2006-19-00,Fri,11/08/2006,7:40 PM,,62940,M.C.G.,ESS,13,0
2006,2006-19-01,Sat,12/08/2006,2:10 PM,,43794,M.C.G.,SYD,32,0
2006,2006-19-02,Sat,12/08/2006,2:10 PM,4:10 PM,40067,Subiaco,WCE,26,0
2006,2006-19-03,Sat,12/08/2006,7:10 PM,,27211,Docklands,RIC,82,0
2006,2006-19-04,Sat,12/08/2006,7:10 PM,7:40 PM,14100,Marrara Oval,POR,14,0
2006,2006-19-05,Sun,13/08/2006,12:40 PM,1:10 PM,43127,Football Park,FRE,15,0
2006,2006-19-06,Sun,13/08/2006,2:10 PM,,36817,M.C.G.,HAW,23,0
2006,2006-19-07,Sun,13/08/2006,2:10 PM,,40986,Docklands,STK,23,0
2006,2006-20-00,Fri,18/08/2006,8:10 PM,8:40 PM,30281,Football Park,COL,2,0
2006,2006-20-01,Sat,19/08/2006,2:10 PM,,29988,M.C.G.,WBD,7,0
2006,2006-20-02,Sat,19/08/2006,2:10 PM,,21775,Kardinia Park,GEE,27,0
2006,2006-20-03,Sat,19/08/2006,7:10 PM,,44275,Docklands,HAW,18,0
2006,2006-20-04,Sat,19/08/2006,5:40 PM,7:40 PM,39069,Subiaco,FRE,58,0
2006,2006-20-05,Sun,20/08/2006,1:10 PM,,23764,Gabba,WCE,62,0
2006,2006-20-06,Sun,20/08/2006,2:10 PM,,37094,Docklands,RIC,45,0
2006,2006-20-07,Sun,20/08/2006,2:10 PM,,29457,M.C.G.,MEL,50,0
2006,2006-21-00,Fri,25/08/2006,7:40 PM,,47120,Docklands,STK,50,0
2006,2006-21-01,Sat,26/08/2006,2:10 PM,,23068,Kardinia Park,NA,0,0
2006,2006-21-02,Sat,26/08/2006,2:10 PM,,18836,York Park,HAW,22,0
2006,2006-21-03,Sat,26/08/2006,7:10 PM,,48710,M.C.G.,RIC,16,0
2006,2006-21-04,Sat,26/08/2006,7:10 PM,,37659,Stadium Australia,SYD,57,0
2006,2006-21-05,Sun,27/08/2006,12:40 PM,1:10 PM,41549,Football Park,POR,14,0
2006,2006-21-06,Sun,27/08/2006,2:10 PM,,57719,M.C.G.,COL,44,0
2006,2006-21-07,Sun,27/08/2006,2:40 PM,4:40 PM,43527,Subiaco,FRE,57,0
2006,2006-22-00,Fri,01/09/2006,7:40 PM,,42956,Docklands,WBD,22,0
2006,2006-22-01,Sat,02/09/2006,2:10 PM,,35016,M.C.G.,WCE,88,0
2006,2006-22-02,Sat,02/09/2006,2:40 PM,3:10 PM,41364,Football Park,ADE,58,0
2006,2006-22-03,Sat,02/09/2006,7:10 PM,,27101,Gabba,STK,51,0
2006,2006-22-04,Sat,02/09/2006,5:40 PM,7:40 PM,41121,Subiaco,FRE,79,0
2006,2006-22-05,Sun,03/09/2006,1:10 PM,,33943,S.C.G.,SYD,92,0
2006,2006-22-06,Sun,03/09/2006,2:10 PM,,49040,M.C.G.,COL,68,0
2006,2006-22-07,Sun,03/09/2006,2:10 PM,,28188,Docklands,HAW,61,0
2006,2006-23-EliminationFinal,Fri,08/09/2006,7:30 PM,,67528,M.C.G.,MEL,18,0
2006,2006-24-QualifyingFinal,Sat,09/09/2006,2:30 PM,3:00 PM,42208,Football Park,ADE,30,0
2006,2006-25-QualifyingFinal,Sat,09/09/2006,5:30 PM,7:30 PM,43116,Subiaco,SYD,1,0
2006,2006-26-EliminationFinal,Sun,10/09/2006,2:30 PM,,84284,M.C.G.,WBD,41,0
2006,2006-27-SemiFinal,Fri,15/09/2006,6:30 PM,8:30 PM,42505,Subiaco,FRE,28,0
2006,2006-28-SemiFinal,Sat,16/09/2006,5:30 PM,7:30 PM,43219,Subiaco,WCE,74,0
2006,2006-29-PreliminaryFinal,Fri,22/09/2006,8:00 PM,,61373,Stadium Australia,SYD,35,0
2006,2006-30-PreliminaryFinal,Sat,23/09/2006,3:00 PM,3:30 PM,50514,Football Park,WCE,10,0
2006,2006-31-GrandFinal,Sat,30/09/2006,2:30 PM,,97431,M.C.G.,WCE,1,0
2007,2007-01-00,Fri,30/03/2007,7:40 PM,,49490,M.C.G.,STK,31,0
2007,2007-01-01,Sat,31/03/2007,2:10 PM,,42402,M.C.G.,COL,3,0
2007,2007-01-02,Sat,31/03/2007,2:10 PM,4:10 PM,37425,Subiaco,POR,16,0
2007,2007-01-03,Sat,31/03/2007,7:15 PM,,27104,Gabba,BRI,25,0
2007,2007-01-04,Sat,31/03/2007,7:15 PM,,62586,Stadium Australia,WCE,1,0
2007,2007-01-05,Sun,01/04/2007,12:40 PM,1:10 PM,43064,Football Park,ESS,31,0
2007,2007-01-06,Sun,01/04/2007,2:10 PM,,42626,Docklands,WBD,20,0
2007,2007-01-07,Sun,01/04/2007,5:10 PM,,59847,M.C.G.,CAR,17,0
2007,2007-02-00,Thu,05/04/2007,7:40 PM,,28266,Gabba,BRI,52,0
2007,2007-02-01,Sat,07/04/2007,2:10 PM,,37985,M.C.G.,SYD,16,0
2007,2007-02-02,Sat,07/04/2007,7:10 PM,,41113,Docklands,GEE,78,0
2007,2007-02-03,Sat,07/04/2007,5:40 PM,7:40 PM,40413,Subiaco,WCE,12,0
2007,2007-02-04,Sun,08/04/2007,12:40 PM,1:10 PM,25054,Football Park,POR,18,0
2007,2007-02-05,Sun,08/04/2007,2:10 PM,,32623,Docklands,ESS,10,0
2007,2007-02-06,Sun,08/04/2007,5:10 PM,,27199,M.C.G.,ADE,38,0
2007,2007-02-07,Mon,09/04/2007,2:10 PM,,43197,M.C.G.,HAW,22,0
2007,2007-03-00,Fri,13/04/2007,7:40 PM,,70569,M.C.G.,COL,25,0
2007,2007-03-01,Sat,14/04/2007,2:10 PM,,64710,M.C.G.,CAR,3,0
2007,2007-03-02,Sat,14/04/2007,2:40 PM,3:10 PM,36959,Football Park,ADE,24,0
2007,2007-03-03,Sat,14/04/2007,7:10 PM,,38474,Docklands,STK,50,0
2007,2007-03-04,Sat,14/04/2007,5:40 PM,7:40 PM,42051,Subiaco,WCE,31,0
2007,2007-03-05,Sun,15/04/2007,1:10 PM,,24854,S.C.G.,SYD,27,0
2007,2007-03-06,Sun,15/04/2007,2:10 PM,,38438,M.C.G.,GEE,52,0
2007,2007-03-07,Sun,15/04/2007,5:10 PM,,28481,Docklands,HAW,21,0
2007,2007-04-00,Fri,20/04/2007,7:40 PM,,36821,M.C.G.,WBD,32,0
2007,2007-04-01,Sat,21/04/2007,2:10 PM,,35355,M.C.G.,POR,18,0
2007,2007-04-02,Sat,21/04/2007,2:10 PM,,47605,Docklands,ESS,31,0
2007,2007-04-03,Sat,21/04/2007,7:15 PM,,11133,Carrara,NM,24,0
2007,2007-04-04,Sat,21/04/2007,7:10 PM,7:40 PM,43752,Football Park,ADE,17,0
2007,2007-04-05,Sun,22/04/2007,1:10 PM,,17120,York Park,HAW,4,0
2007,2007-04-06,Sun,22/04/2007,2:10 PM,,16654,M.C.G.,FRE,45,0
2007,2007-04-07,Sun,22/04/2007,2:40 PM,4:40 PM,41016,Subiaco,WCE,61,0
2007,2007-05-00,Wed,25/04/2007,2:40 PM,,90508,M.C.G.,COL,16,0
2007,2007-05-01,Fri,27/04/2007,7:10 PM,7:40 PM,24438,Football Park,POR,53,0
2007,2007-05-02,Sat,28/04/2007,2:10 PM,,27326,M.C.G.,WCE,23,0
2007,2007-05-03,Sat,28/04/2007,7:10 PM,,33598,Docklands,BRI,12,0
2007,2007-05-04,Sat,28/04/2007,7:10 PM,,23354,S.C.G.,SYD,49,0
2007,2007-05-05,Sun,29/04/2007,1:10 PM,,31982,M.C.G.,WBD,17,0
2007,2007-05-06,Sun,29/04/2007,2:15 PM,,21468,Kardinia Park,NM,16,0
2007,2007-05-07,Sun,29/04/2007,2:45 PM,4:45 PM,37172,Subiaco,FRE,1,0
2007,2007-06-00,Fri,04/05/2007,7:40 PM,,45513,Docklands,STK,43,0
2007,2007-06-01,Sat,05/05/2007,2:10 PM,,52047,M.C.G.,HAW,35,0
2007,2007-06-02,Sat,05/05/2007,2:10 PM,4:10 PM,40668,Subiaco,WCE,15,0
2007,2007-06-03,Sat,05/05/2007,7:10 PM,,27045,Docklands,NM,16,0
2007,2007-06-04,Sat,05/05/2007,7:10 PM,7:40 PM,43915,Football Park,COL,24,0
2007,2007-06-05,Sun,06/05/2007,1:10 PM,,27175,Gabba,BRI,45,0
2007,2007-06-06,Sun,06/05/2007,2:10 PM,,16266,M.C.G.,POR,5,0
2007,2007-06-07,Sun,06/05/2007,5:10 PM,,34584,Docklands,GEE,157,0
2007,2007-07-00,Fri,11/05/2007,7:40 PM,,42730,Docklands,NM,22,0
2007,2007-07-01,Sat,12/05/2007,2:10 PM,,77321,M.C.G.,COL,24,0
2007,2007-07-02,Sat,12/05/2007,2:40 PM,3:10 PM,26232,Football Park,POR,40,0
2007,2007-07-03,Sat,12/05/2007,7:10 PM,,26978,Gabba,ADE,31,0
2007,2007-07-04,Sat,12/05/2007,7:10 PM,,37816,Docklands,STK,26,0
2007,2007-07-05,Sun,13/05/2007,1:10 PM,,22014,Kardinia Park,GEE,39,0
2007,2007-07-06,Sun,13/05/2007,2:10 PM,,24584,Docklands,WBD,6,0
2007,2007-07-07,Sun,13/05/2007,2:40 PM,4:40 PM,36481,Subiaco,FRE,16,0
2007,2007-08-00,Fri,18/05/2007,7:10 PM,7:40 PM,40742,Football Park,ADE,9,0
2007,2007-08-01,Sat,19/05/2007,2:10 PM,,35034,Docklands,ESS,64,0
2007,2007-08-02,Sat,19/05/2007,2:10 PM,,20435,Kardinia Park,GEE,25,0
2007,2007-08-03,Sat,19/05/2007,7:10 PM,,11647,Carrara,NM,17,0
2007,2007-08-04,Sat,19/05/2007,7:10 PM,,36069,M.C.G.,HAW,28,0
2007,2007-08-05,Sun,20/05/2007,1:10 PM,,25423,S.C.G.,SYD,31,0
2007,2007-08-06,Sun,20/05/2007,2:10 PM,,46990,Docklands,WBD,33,0
2007,2007-08-07,Sun,20/05/2007,2:40 PM,4:40 PM,40068,Subiaco,WCE,77,0
2007,2007-09-00,Fri,25/05/2007,6:40 PM,8:40 PM,39034,Subiaco,FRE,46,0
2007,2007-09-01,Sat,26/05/2007,2:10 PM,,27504,Docklands,ADE,19,0
2007,2007-09-02,Sat,26/05/2007,2:10 PM,,18112,York Park,HAW,35,0
2007,2007-09-03,Sat,26/05/2007,7:10 PM,,61837,M.C.G.,ESS,8,0
2007,2007-09-04,Sat,26/05/2007,7:15 PM,,32225,Gabba,COL,33,0
2007,2007-09-05,Sun,27/05/2007,1:10 PM,,14517,Manuka Oval,SYD,43,0
2007,2007-09-06,Sun,27/05/2007,2:10 PM,,30662,M.C.G.,NM,1,0
2007,2007-09-07,Sun,27/05/2007,4:10 PM,4:40 PM,26465,Football Park,GEE,56,0
2007,2007-10-00,Fri,01/06/2007,7:40 PM,,44480,M.C.G.,COL,9,0
2007,2007-10-01,Sat,02/06/2007,2:10 PM,,23657,M.C.G.,MEL,17,0
2007,2007-10-02,Sat,02/06/2007,2:10 PM,4:10 PM,40751,Subiaco,WCE,66,0
2007,2007-10-03,Sat,02/06/2007,7:15 PM,,26647,S.C.G.,ESS,1,0
2007,2007-10-04,Sat,02/06/2007,7:15 PM,,28093,Docklands,NA,0,0
2007,2007-10-05,Sun,03/06/2007,12:40 PM,1:10 PM,23945,Football Park,HAW,34,0
2007,2007-10-06,Sun,03/06/2007,2:10 PM,,37535,M.C.G.,CAR,10,0
2007,2007-10-07,Sun,03/06/2007,5:10 PM,,42188,Docklands,GEE,60,0
2007,2007-11-00,Fri,08/06/2007,7:40 PM,,48913,Docklands,ESS,1,0
2007,2007-11-01,Sat,09/06/2007,2:10 PM,,48398,M.C.G.,SYD,9,0
2007,2007-11-02,Sat,09/06/2007,7:15 PM,,29678,Docklands,CAR,39,0
2007,2007-11-03,Sat,09/06/2007,7:15 PM,,29873,Gabba,WBD,23,0
2007,2007-11-04,Sun,10/06/2007,12:40 PM,1:10 PM,43108,Football Park,GEE,7,0
2007,2007-11-05,Sun,10/06/2007,2:10 PM,,34569,Docklands,NM,22,0
2007,2007-11-06,Sun,10/06/2007,2:40 PM,4:40 PM,37177,Subiaco,FRE,21,0
2007,2007-11-07,Mon,11/06/2007,2:15 PM,,70660,M.C.G.,MEL,13,0
2007,2007-12-00,Fri,15/06/2007,7:40 PM,,53459,Docklands,HAW,100,0
2007,2007-12-01,Sat,16/06/2007,7:15 PM,,11178,Carrara,ADE,46,0
2007,2007-12-02,Sat,16/06/2007,7:10 PM,7:40 PM,11449,Marrara Oval,WBD,26,0
2007,2007-12-03,Sun,17/06/2007,1:10 PM,,21212,Kardinia Park,GEE,50,0
2007,2007-12-04,Sun,17/06/2007,4:10 PM,4:40 PM,25242,Football Park,POR,31,0
2007,2007-12-05,Fri,22/06/2007,7:40 PM,,46161,M.C.G.,RIC,49,0
2007,2007-12-06,Sat,23/06/2007,7:15 PM,,64222,Stadium Australia,COL,19,0
2007,2007-12-07,Sun,24/06/2007,2:40 PM,4:40 PM,39401,Subiaco,STK,23,0
2007,2007-13-00,Fri,29/06/2007,7:40 PM,,47552,Docklands,ESS,2,0
2007,2007-13-01,Sat,30/06/2007,2:10 PM,,23040,Kardinia Park,GEE,18,0
2007,2007-13-02,Sat,30/06/2007,2:10 PM,4:10 PM,36307,Subiaco,FRE,77,0
2007,2007-13-03,Sat,30/06/2007,7:15 PM,,22124,Gabba,POR,7,0
2007,2007-13-04,Sat,30/06/2007,7:15 PM,,38689,Docklands,STK,17,0
2007,2007-13-05,Sun,01/07/2007,12:40 PM,1:10 PM,42127,Football Park,WCE,21,0
2007,2007-13-06,Sun,01/07/2007,2:10 PM,,39433,M.C.G.,NM,26,0
2007,2007-13-07,Sun,01/07/2007,5:10 PM,,50248,Docklands,HAW,8,0
2007,2007-14-00,Fri,06/07/2007,7:40 PM,,51156,Docklands,GEE,50,0
2007,2007-14-01,Sat,07/07/2007,2:10 PM,,57247,M.C.G.,COL,9,0
2007,2007-14-02,Sat,07/07/2007,2:10 PM,,22691,Docklands,WBD,20,0
2007,2007-14-03,Sat,07/07/2007,5:40 PM,7:40 PM,40763,Subiaco,BRI,27,0
2007,2007-14-04,Sat,07/07/2007,7:10 PM,7:40 PM,34733,Football Park,ADE,71,0
2007,2007-14-05,Sun,08/07/2007,1:10 PM,,25943,S.C.G.,SYD,28,0
2007,2007-14-06,Sun,08/07/2007,2:10 PM,,33085,M.C.G.,MEL,23,0
2007,2007-14-07,Sun,08/07/2007,5:10 PM,,33583,Docklands,NM,25,0
2007,2007-15-00,Fri,13/07/2007,7:40 PM,,32210,Docklands,STK,2,0
2007,2007-15-01,Sat,14/07/2007,2:10 PM,,85497,M.C.G.,GEE,16,0
2007,2007-15-02,Sat,14/07/2007,2:40 PM,3:10 PM,27879,Football Park,POR,91,0
2007,2007-15-03,Sat,14/07/2007,7:10 PM,,45283,Docklands,WBD,33,0
2007,2007-15-04,Sat,14/07/2007,7:10 PM,,22708,Gabba,BRI,44,0
2007,2007-15-05,Sun,15/07/2007,1:10 PM,,24858,S.C.G.,SYD,62,0
2007,2007-15-06,Sun,15/07/2007,2:10 PM,,41770,M.C.G.,HAW,53,0
2007,2007-15-07,Sun,15/07/2007,2:40 PM,4:40 PM,37002,Subiaco,NM,4,0
2007,2007-16-00,Fri,20/07/2007,7:40 PM,,44688,Docklands,GEE,75,0
2007,2007-16-01,Sat,21/07/2007,2:10 PM,,65531,M.C.G.,COL,29,0
2007,2007-16-02,Sat,21/07/2007,2:40 PM,3:10 PM,40190,Football Park,FRE,25,0
2007,2007-16-03,Sat,21/07/2007,7:10 PM,,37847,Docklands,STK,17,0
2007,2007-16-04,Sat,21/07/2007,5:40 PM,7:40 PM,40014,Subiaco,WCE,12,0
2007,2007-16-05,Sun,22/07/2007,1:10 PM,,27163,Gabba,BRI,117,0
2007,2007-16-06,Sun,22/07/2007,2:10 PM,,22395,M.C.G.,POR,55,0
2007,2007-16-07,Sun,22/07/2007,5:10 PM,,20187,Docklands,NM,64,0
2007,2007-17-00,Fri,27/07/2007,7:40 PM,,30900,Docklands,WCE,87,0
2007,2007-17-01,Sat,28/07/2007,2:10 PM,,32327,Docklands,STK,10,0
2007,2007-17-02,Sat,28/07/2007,2:10 PM,4:10 PM,36741,Subiaco,GEE,68,0
2007,2007-17-03,Sat,28/07/2007,7:10 PM,,45096,M.C.G.,BRI,93,0
2007,2007-17-04,Sat,28/07/2007,7:10 PM,,23199,S.C.G.,SYD,66,0
2007,2007-17-05,Sun,29/07/2007,1:10 PM,,19114,York Park,NM,37,0
2007,2007-17-06,Sun,29/07/2007,2:10 PM,,35010,Docklands,ESS,12,0
2007,2007-17-07,Sun,29/07/2007,4:10 PM,4:40 PM,23485,Football Park,POR,89,0
2007,2007-18-00,Fri,03/08/2007,7:40 PM,,33600,Docklands,NA,0,0
2007,2007-18-01,Sat,04/08/2007,2:10 PM,,56341,M.C.G.,COL,24,0
2007,2007-18-02,Sat,04/08/2007,2:10 PM,,21951,Kardinia Park,GEE,70,0
2007,2007-18-03,Sat,04/08/2007,7:10 PM,,29233,Gabba,BRI,37,0
2007,2007-18-04,Sat,04/08/2007,7:10 PM,7:40 PM,42335,Football Park,ADE,8,0
2007,2007-18-05,Sun,05/08/2007,1:10 PM,,11266,Manuka Oval,SYD,48,0
2007,2007-18-06,Sun,05/08/2007,2:10 PM,,55019,M.C.G.,HAW,63,0
2007,2007-18-07,Sun,05/08/2007,2:40 PM,4:40 PM,43096,Subiaco,FRE,27,0
2007,2007-19-00,Fri,10/08/2007,7:40 PM,,49550,M.C.G.,RIC,20,0
2007,2007-19-01,Sat,11/08/2007,2:10 PM,,39007,M.C.G.,HAW,24,0
2007,2007-19-02,Sat,11/08/2007,2:40 PM,3:10 PM,27603,Football Park,POR,23,0
2007,2007-19-03,Sat,11/08/2007,7:10 PM,,18946,Docklands,MEL,42,0
2007,2007-19-04,Sat,11/08/2007,7:10 PM,,63369,Stadium Australia,SYD,17,0
2007,2007-19-05,Sun,12/08/2007,1:10 PM,,26113,Docklands,WCE,17,0
2007,2007-19-06,Sun,12/08/2007,2:10 PM,,21267,Kardinia Park,GEE,33,0
2007,2007-19-07,Sun,12/08/2007,2:40 PM,4:40 PM,38274,Subiaco,FRE,63,0
2007,2007-20-00,Fri,17/08/2007,7:40 PM,,46277,M.C.G.,COL,11,0
2007,2007-20-01,Sat,18/08/2007,2:10 PM,,48638,M.C.G.,ESS,10,0
2007,2007-20-02,Sat,18/08/2007,2:10 PM,,24041,Docklands,STK,30,0
2007,2007-20-03,Sat,18/08/2007,7:10 PM,,33077,Gabba,NA,0,0
2007,2007-20-04,Sat,18/08/2007,5:40 PM,7:40 PM,39752,Subiaco,WCE,31,0
2007,2007-20-05,Sun,19/08/2007,1:10 PM,,15264,York Park,POR,5,0
2007,2007-20-06,Sun,19/08/2007,2:10 PM,,48501,Docklands,GEE,27,0
2007,2007-20-07,Sun,19/08/2007,4:10 PM,4:40 PM,41437,Football Park,ADE,34,0
